4.253368e-02
24576
11519	0.000000	0.343750	0.117188	0.117188	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11518	0.000000	0.343750	0.117188	0.109375	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11517	0.000000	0.343750	0.117188	0.101562	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11516	0.000000	0.343750	0.117188	0.093750	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11515	0.000000	0.343750	0.117188	0.085938	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11514	0.000000	0.343750	0.117188	0.078125	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11513	0.000000	0.343750	0.117188	0.070312	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11512	0.000000	0.343750	0.117188	0.062500	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11511	0.000000	0.343750	0.117188	0.054688	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11510	0.000000	0.343750	0.117188	0.046875	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11509	0.000000	0.343750	0.117188	0.039062	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11508	0.000000	0.343750	0.117188	0.031250	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11507	0.000000	0.343750	0.117188	0.023438	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11506	0.000000	0.343750	0.117188	0.015625	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11505	0.000000	0.343750	0.117188	0.007812	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11504	0.000000	0.343750	0.117188	0.000000	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11503	0.000000	0.343750	0.109375	0.117188	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11502	0.000000	0.343750	0.109375	0.109375	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11501	0.000000	0.343750	0.109375	0.101562	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11500	0.000000	0.343750	0.109375	0.093750	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11499	0.000000	0.343750	0.109375	0.085938	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11498	0.000000	0.343750	0.109375	0.078125	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11497	0.000000	0.343750	0.109375	0.070312	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11496	0.000000	0.343750	0.109375	0.062500	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11495	0.000000	0.343750	0.109375	0.054688	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11494	0.000000	0.343750	0.109375	0.046875	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11493	0.000000	0.343750	0.109375	0.039062	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11492	0.000000	0.343750	0.109375	0.031250	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11491	0.000000	0.343750	0.109375	0.023438	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11490	0.000000	0.343750	0.109375	0.015625	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11489	0.000000	0.343750	0.109375	0.007812	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11488	0.000000	0.343750	0.109375	0.000000	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11487	0.000000	0.343750	0.101562	0.117188	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11486	0.000000	0.343750	0.101562	0.109375	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11485	0.000000	0.343750	0.101562	0.101562	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11484	0.000000	0.343750	0.101562	0.093750	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11483	0.000000	0.343750	0.101562	0.085938	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11482	0.000000	0.343750	0.101562	0.078125	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11481	0.000000	0.343750	0.101562	0.070312	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11480	0.000000	0.343750	0.101562	0.062500	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11479	0.000000	0.343750	0.101562	0.054688	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11478	0.000000	0.343750	0.101562	0.046875	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11477	0.000000	0.343750	0.101562	0.039062	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11476	0.000000	0.343750	0.101562	0.031250	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11475	0.000000	0.343750	0.101562	0.023438	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11474	0.000000	0.343750	0.101562	0.015625	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11473	0.000000	0.343750	0.101562	0.007812	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11472	0.000000	0.343750	0.101562	0.000000	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11471	0.000000	0.343750	0.093750	0.117188	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11470	0.000000	0.343750	0.093750	0.109375	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11469	0.000000	0.343750	0.093750	0.101562	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11468	0.000000	0.343750	0.093750	0.093750	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11467	0.000000	0.343750	0.093750	0.085938	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11466	0.000000	0.343750	0.093750	0.078125	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11465	0.000000	0.343750	0.093750	0.070312	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11464	0.000000	0.343750	0.093750	0.062500	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11463	0.000000	0.343750	0.093750	0.054688	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11462	0.000000	0.343750	0.093750	0.046875	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11461	0.000000	0.343750	0.093750	0.039062	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11460	0.000000	0.343750	0.093750	0.031250	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11459	0.000000	0.343750	0.093750	0.023438	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11458	0.000000	0.343750	0.093750	0.015625	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11457	0.000000	0.343750	0.093750	0.007812	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11456	0.000000	0.343750	0.093750	0.000000	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11455	0.000000	0.343750	0.085938	0.117188	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11454	0.000000	0.343750	0.085938	0.109375	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11453	0.000000	0.343750	0.085938	0.101562	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11452	0.000000	0.343750	0.085938	0.093750	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11451	0.000000	0.343750	0.085938	0.085938	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11450	0.000000	0.343750	0.085938	0.078125	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11449	0.000000	0.343750	0.085938	0.070312	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11448	0.000000	0.343750	0.085938	0.062500	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11447	0.000000	0.343750	0.085938	0.054688	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11446	0.000000	0.343750	0.085938	0.046875	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11445	0.000000	0.343750	0.085938	0.039062	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11444	0.000000	0.343750	0.085938	0.031250	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11443	0.000000	0.343750	0.085938	0.023438	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11442	0.000000	0.343750	0.085938	0.015625	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11441	0.000000	0.343750	0.085938	0.007812	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11440	0.000000	0.343750	0.085938	0.000000	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11439	0.000000	0.343750	0.078125	0.117188	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11438	0.000000	0.343750	0.078125	0.109375	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11437	0.000000	0.343750	0.078125	0.101562	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11436	0.000000	0.343750	0.078125	0.093750	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11435	0.000000	0.343750	0.078125	0.085938	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11434	0.000000	0.343750	0.078125	0.078125	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11433	0.000000	0.343750	0.078125	0.070312	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11432	0.000000	0.343750	0.078125	0.062500	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11431	0.000000	0.343750	0.078125	0.054688	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11430	0.000000	0.343750	0.078125	0.046875	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11429	0.000000	0.343750	0.078125	0.039062	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11428	0.000000	0.343750	0.078125	0.031250	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11427	0.000000	0.343750	0.078125	0.023438	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11426	0.000000	0.343750	0.078125	0.015625	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11425	0.000000	0.343750	0.078125	0.007812	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11424	0.000000	0.343750	0.078125	0.000000	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11423	0.000000	0.343750	0.070312	0.117188	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11422	0.000000	0.343750	0.070312	0.109375	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11421	0.000000	0.343750	0.070312	0.101562	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11420	0.000000	0.343750	0.070312	0.093750	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11419	0.000000	0.343750	0.070312	0.085938	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11418	0.000000	0.343750	0.070312	0.078125	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11417	0.000000	0.343750	0.070312	0.070312	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11416	0.000000	0.343750	0.070312	0.062500	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11415	0.000000	0.343750	0.070312	0.054688	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11414	0.000000	0.343750	0.070312	0.046875	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11413	0.000000	0.343750	0.070312	0.039062	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11412	0.000000	0.343750	0.070312	0.031250	-0.000002	-0.000000	-0.000000	1.000255	2.500002	1.000256
11411	0.000000	0.343750	0.070312	0.023438	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
11410	0.000000	0.343750	0.070312	0.015625	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11409	0.000000	0.343750	0.070312	0.007812	-0.000002	0.000000	-0.000000	1.000255	2.500002	1.000256
11408	0.000000	0.343750	0.070312	0.000000	-0.000002	0.000000	0.000000	1.000255	2.500002	1.000256
11407	0.000000	0.343750	0.062500	0.117188	-0.000002	-0.000000	0.000000	1.000255	2.500002	1.000256
