x,dens,vel,pres
0.012667762275141362,0.9549046839273463,-0.031014290847930313,0.9383720846237554
0.022587409835303815,0.9985239926983577,0.002832985181616125,0.9941394489602063
0.03250705739546626,1.0007172145914378,0.0005575039308586367,1.0002615327110844
0.04242670495562871,1.0004131369763791,0.00016041218546551417,1.0004046196679606
0.052346352515791165,1.0002561694437315,-2.72811912763672e-06,1.0002561694437313
0.06226600007595362,1.0002529029177538,-1.5772771275063508e-06,1.0002529029177538
0.07218564763611607,1.0002528048624728,-2.0035171422612687e-07,1.0002528048624728
0.08210529519627852,1.0002528048624733,-5.975175813659456e-09,1.000252804862473
0.09202494275644096,1.000252804862473,-1.171667517705099e-16,1.0002528048624728
0.10194459031660341,1.0002528048624733,-1.242668943361054e-16,1.000252804862473
0.11186423787676586,1.0002528048624728,-1.009936478066458e-16,1.0002528048624726
0.12178388543692832,1.000252804862473,-5.0408827874267246e-17,1.0002528048624728
0.13170353299709078,1.000252804862473,-7.749898698436141e-17,1.000252804862473
0.1416231805572532,1.000252804862473,-1.171667517705099e-16,1.0002528048624728
0.15154282811741565,1.000252804862473,-1.126302710713756e-16,1.0002528048624728
0.16146247567757813,1.0002528048624728,-5.833955745443999e-17,1.0002528048624728
0.17138212323774057,1.0002528048624735,-4.24780982940945e-17,1.000252804862473
0.18130177079790302,1.000252804862473,-7.749898698436141e-17,1.000252804862473
0.19122141835806547,1.000252804862473,-1.2071682305330765e-16,1.000252804862473
0.20114106591822792,1.0002528048624728,-1.009936478066458e-16,1.0002528048624726
0.21106071347839037,1.0002528048624728,-5.833955745443999e-17,1.0002528048624728
0.2209803610385528,1.0002528048624735,-4.24780982940945e-17,1.000252804862473
0.2309000085987153,1.000252804862473,-9.733286937743567e-17,1.000252804862473
0.24081965615887774,1.0002528048624733,-1.242668943361054e-16,1.000252804862473
0.2507393037190402,1.0002528048624728,-1.009936478066458e-16,1.0002528048624726
0.2606589512792027,1.0002528048624728,-5.833955745443999e-17,1.0002528048624728
0.2705785988393651,1.0002528048624733,-5.998854263922795e-17,1.000252804862473
0.2804982463995275,1.000252804862473,-1.171667517705099e-16,1.0002528048624728
0.29041789395969,1.0002528048624733,-1.242668943361054e-16,1.000252804862473
0.3003375415198525,1.0002528048624728,-7.96666026305429e-17,1.0002528048624728
0.3102571890800149,1.0002528048624735,-4.24780982940945e-17,1.000252804862473
0.3201768366401774,1.000252804862473,-7.749898698436141e-17,1.000252804862473
0.3300964842003398,1.000252804862473,-1.171667517705099e-16,1.0002528048624728
0.34001613176050227,1.000252804862473,-1.126302710713756e-16,1.0002528048624728
0.34993577932066466,1.0002528048624728,-5.833955745443999e-17,1.0002528048624728
0.35985542688082717,1.0002528048624735,-4.24780982940945e-17,1.000252804862473
0.36977507444098956,1.000252804862473,-7.749898698436141e-17,1.000252804862473
0.37969472200115206,1.000252804862473,-1.2071682305330765e-16,1.000252804862473
0.38961436956131446,1.0002528048624728,-1.009936478066458e-16,1.0002528048624726
0.39953401712147696,1.0002528048624728,-5.833955745443999e-17,1.0002528048624728
0.40945366468163935,1.0002528048624733,-3.972483549650954e-10,1.000252804862473
0.41937331224180185,1.000252804862473,-3.10536240332616e-08,1.0002528048624728
0.42929295980196425,1.0002528048624733,-5.105976285194538e-07,1.000252804862473
0.43921260736212675,1.0002530758078159,-5.352563862756341e-06,1.0002530758078156
0.4491322549222892,1.0003155174649683,-0.0002202548706653143,1.000315517464968
0.45905190248245165,1.0009644618907048,-0.0017786864329556167,1.000947419823896
0.46897155004261415,1.002186483000359,-0.005025104828524224,1.0017301320808594
0.47889119760277654,1.0015187300121722,-0.01722401717744713,0.9971210363078381
0.48881084516293904,0.959418755345892,-0.014792379544861631,0.9428079824715287
0.4987304927231015,0.7452182974506141,0.0702385831807211,0.7536230111746735
0.5185697878434263,0.5064143831562196,0.010873638637583151,0.5204296578811672
0.5284894354035888,0.5002997213840489,0.001330740218763941,0.5005737879386474
0.5483287305239137,0.500076591098911,-3.22201283326e-05,0.5000765910989109
0.5582483780840761,0.500091557610058,1.5486237194769804e-06,0.5000915576100579
0.5780876732044011,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.597926968324726,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.6078466158848884,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.6276859110052133,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.6376055585653757,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.6574448536857007,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.6673645012458632,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.6872037963661881,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.7070430914865129,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.7169627390466754,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.7368020341670003,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.7467216817271627,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.7665609768474877,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.7764806244076501,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.796319919527975,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.8161592146482999,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.8260788622084623,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.8459181573287873,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.8558378048889497,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.8756771000092746,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.8955163951295995,0.500091557610058,-5.894714342708914e-17,0.5000915576100579
0.9054360426897621,0.5000915576100579,-3.0171122159983515e-17,0.5000915576100579
0.9252753378100869,0.5000915576100581,-3.5928234606808974e-17,0.5000915576100579
0.9351949853702494,0.500091557610058,-1.1183110546487542e-06,0.5000915576100579
0.9550342804905743,0.5001068117958816,-0.00030630963255653693,0.5001068117958815
0.9649539280507367,0.5021405615730198,-0.016425605582897296,0.5024156365485839
0.9847932231710617,0.5092142662992335,-0.10444971075119451,0.523307029209257
